3.0	3.0	-1.0	-0.0025454532090271316	0.00021526622982039585
3.0	3.0	-0.95	-0.0027140976005195893	0.00023530295462181766
3.0	3.0	-0.9	-0.0027970336497969805	0.00020300811973706783
3.0	3.0	-0.85	-0.0027977720231355595	0.00022272211034068587
3.0	3.0	-0.8	-0.0033413977324118094	0.0002279046334347714
3.0	3.0	-0.75	-0.003632004383777233	0.00023123331558077247
3.0	3.0	-0.7	-0.003304669478015376	0.0002503000899131626
3.0	3.0	-0.65	-0.004335704868984075	0.0002661548339069063
3.0	3.0	-0.6	-0.004022482341876165	0.000248021234282339
3.0	3.0	-0.55	-0.0032560630917453444	0.00029997542811878935
3.0	3.0	-0.5	-0.0037381972125701507	0.00034494486588217127
3.0	3.0	-0.45	-0.003936985656991359	0.0003035110868161375
3.0	3.0	-0.4	-0.0037545497472777738	0.0002536577039152789
3.0	3.0	-0.35	-0.004601193047053433	0.000304730430833867
3.0	3.0	-0.3	-0.004371395415964045	0.00033614701443954344
3.0	3.0	-0.25	-0.004706209530582088	0.00033732938559062956
3.0	3.0	-0.2	-0.005605863585888742	0.00034497725795005124
3.0	3.0	-0.15	-0.0052286887799315885	0.00040905765527051916
3.0	3.0	-0.1	-0.005090877745494795	0.0004151226536719396
3.0	3.0	-0.05	-0.005853735253081757	0.0004190170540449203
3.0	3.0	0.0	-0.006030687337691595	0.0004217303996298785
3.0	3.0	0.05	-0.006386755467773652	0.000438512673470505
3.0	3.0	0.1	-0.007410070322735406	0.00042216220973376287
3.0	3.0	0.15	-0.006669606185070575	0.000524600972884981
3.0	3.0	0.2	-0.00706762870794554	0.0003924916026818795
3.0	3.0	0.25	-0.0070096498530754555	0.0005508625652759083
3.0	3.0	0.3	-0.008138458489690671	0.0006290131198832333
3.0	3.0	0.35	-0.007792181280018816	0.0006287784890422213
3.0	3.0	0.4	-0.009500763635991746	0.0005942108367613687
3.0	3.0	0.45	-0.011339747066724163	0.0006379385719423855
3.0	3.0	0.5	-0.00935838364643069	0.0007408087258989539
3.0	3.0	0.55	-0.009931266011286929	0.0006505206279126812
3.0	3.0	0.6	-0.010757700483681035	0.0007581963547448873
3.0	3.0	0.65	-0.01227031250267111	0.0008262577812673545
3.0	3.0	0.7	-0.012306864683793477	0.000886658812261626
3.0	3.0	0.75	-0.014000534598425506	0.0008952718997984551
3.0	3.0	0.8	-0.012459047293085663	0.0009701002028040795
3.0	3.0	0.85	-0.01672324489967354	0.0010153084112166076
3.0	3.0	0.9	-0.018045541357810863	0.0011571613340363707
3.0	3.0	0.95	-0.017725911237606043	0.0011435152518602997
3.0	3.0	1.0	-0.020507561192722106	0.0011460092982375984
